Date,Time,TimeDiff,TimeDiff2,Longitude (X),Latitude (Y),Speed,SpeedDiff,Operatorname,Acceleration,Operator,CGI,Cellname,Node,CellID,LAC,NetworkTech,NetworkMode,Level,Qual (RSRQ),SNR,CQI,LTERSSI,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Z,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test_Status,DataConnection_Type,DataConnection_Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,FREQUENCY (MHZ),SecondCell_NODE,SecondCell_CELLID,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,CSI_RSRP,CSI_RSRQ,CSI_SNR,NetworkTypeNum,CA,SecondCell_PSC,SecondCell_ARFCN,SecondCell_BAND,Site_BEARING,R1,R2,R3,R4,NTech1,NCellName1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NDistance1,NBearing1,NTech2,NCellName2,NCellid2,NLAC2,NCell2,NARFCN2,NRxLev2,NQual2,NDistance2,NBearing2,NTech3,NCellName3,NCellid3,NLAC3,NCell3,NARFCN3,NRxLev3,NQual3,NDistance3,NBearing3,NTech4,NCellName4,NCellid4,NLAC4,NCell4,NARFCN4,NRxLev4,NQual4,NDistance4,NBearing4,NTech5,NCellName5,NCellid5,NLAC5,NCell5,NARFCN5,NRxLev5,NQual5,NDistance5,NBearing5,NTech6,NCellName6,NCellid6,NLAC6,NCell6,NARFCN6,NRxLev6,NQual6,NDistance6,NBearing6,NTech7,NCellName7,NCellid7,NLAC7,NCell7,NARFCN7,NRxLev7,NQual7,NDistance7,NBearing7
13/07/2022,18:26:54,05,5,-0.23956362,51.75189813,2,2,EE,0.4,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-112,-9,5,-,-80,3179,0,0,452,10,1.4,20,G,I,,,,,,,,,,,M,13,1,,,227,0,192.0.0.4,2,,,,,67,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,322,,,,,4G,12279-7,12279-7,,298,3179,-115,-10,141,353,4G,,,,457,3179,-119,-15,,,4G,,,,334,3179,-121,-16,,,4G,,,,271,3179,-123,-18,,,4G,,,,447,3179,-125,-20,,,4G,,,,164,3179,-125,-20,,,4G,,,,225,3179,-127,-16,,
13/07/2022,18:27:01,07,7,-0.23953181,51.75190315,1,-1,EE,-0.142857143,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-111,-9,5.2,-,-80,3179,0,0,452,10,1.4,27,G,I,,,,,,,,,,,M,13,1,,,239,0,192.0.0.4,2,,,,,74,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,320,,,,,4G,12279-7,12279-7,,298,3179,-116,-11,141,353,4G,,,,457,3179,-118,-14,,,4G,,,,334,3179,-122,-18,,,4G,,,,271,3179,-122,-18,,,4G,,,,447,3179,-125,-20,,,4G,,,,164,3179,-127,-20,,,4G,,,,225,3179,-129,-19,,
13/07/2022,18:27:08,07,7,-0.2393927,51.75183188,4,3,EE,0.428571429,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-110,-8,9.2,-,-79,3179,1,0,452,10,1.4,37,G,D,,,,,,,,,,,M,13,1,,,252,0,192.0.0.4,3,,,,,81,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,320,,,,,4G,12279-7,12279-7,,298,3179,-118,-10,150,351,4G,,,,457,3179,-120,-19,,,4G,,,,334,3179,-121,-18,,,4G,,,,271,3179,-123,-20,,,4G,,,,447,3179,-124,-20,,,4G,,,,339,3179,-124,-20,,,4G,,,,164,3179,-127,-20,,
13/07/2022,18:27:09,01,1,-0.2396291,51.7517443,0,-4,EE,-4,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-110,-8,9.8,-,-77,3179,1,0,452,10,1.4,33,N,D,,,,,,,,,,,M,13,1,,,249,0,192.0.0.4,3,,,,,81,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,324,,,,,4G,12279-7,12279-7,,298,3179,-118,-10,150,351,4G,,,,457,3179,-120,-19,,,4G,,,,334,3179,-121,-18,,,4G,,,,271,3179,-123,-20,,,4G,,,,447,3179,-124,-20,,,4G,,,,339,3179,-124,-20,,,4G,,,,164,3179,-127,-20,,
13/07/2022,18:27:13,04,4,-0.23945501,51.75172591,7,7,EE,1.75,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-109,-7,9.6,-,-80,3179,4,7,452,9,1.4,31,G,D,,,,,,,,,,,M,13,1,,,258,0,,3,,,,,85,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,322,,,,,4G,12279-7,12279-7,,298,3179,-116,-12,159,351,4G,,,,457,3179,-120,-18,,,4G,,,,334,3179,-121,-19,,,4G,,,,449,3179,-122,-17,,,4G,,,,271,3179,-122,-19,,,4G,,,,339,3179,-124,-20,,,4G,,,,225,3179,-126,-17,,
13/07/2022,18:27:18,05,5,-0.2395115,51.75164438,5,-2,EE,-0.4,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-107,-7,8.8,-,-79,3179,0,0,452,9,1.4,39,G,I,,,,,,,,,,,M,13,1,,,258,0,192.0.0.4,3,,,,,90,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,322,,,,,4G,12279-7,12279-7,,298,3179,-115,-11,170,354,4G,,,,457,3179,-120,-17,,,4G,,,,334,3179,-121,-20,,,4G,,,,271,3179,-121,-19,,,4G,,,,299,3179,-122,-18,,,4G,,,,225,3179,-125,-16,,,4G,,,,447,3179,-125,-20,,
13/07/2022,18:27:27,09,9,-0.23958826,51.75168591,1,-4,EE,-0.444444444,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-106,-6,9.2,-,-74,3179,0,0,452,9,1.4,22,G,I,,,,,,,,,,,M,13,1,,,256,0,192.0.0.4,3,,,,,99,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,324,,,,,4G,12279-7,12279-7,,298,3179,-111,-8,163,355,4G,,,,457,3179,-119,-16,,,4G,,,,271,3179,-120,-18,,,4G,,,,334,3179,-121,-19,,,4G,,,,447,3179,-123,-20,,,4G,,,,339,3179,-124,-20,,,4G,,,,399,3179,-125,-20,,
13/07/2022,18:27:29,02,2,-0.2395981,51.7515847,0,-1,EE,-0.5,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-104,-8,9.8,-,-76,3179,0,0,452,10,1.4,17,N,I,,,,,,,,,,,M,13,1,,,265,0,192.0.0.4,3,,,,,101,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,326,,,,,4G,27196-7,27196-7,,452,3350,-106,-9,208,246,4G,,,,334,3350,-112,-17,,,4G,12279-7,12279-7,,298,3179,-113,-10,167,355,4G,,,,334,3179,-115,-20,,,4G,,,,271,3179,-117,-20,,,4G,12279-7,12279-7,,298,3350,-118,-13,167,355,4G,,,,457,3179,-120,-20,,
13/07/2022,18:27:29,00,0,-0.23958218,51.75166275,1,1,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-104,-7,9.8,-,-76,3350,0,0,452,9,1.4,28,G,I,,,,,,,,,,,M,13,1,,,208,0,192.0.0.4,,HANDOVER_DATA_4G4G,234-30-10761-27196-10-3179-452:234-30-10761-27196-7-3350-452,,,101,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,246,,,,,4G,27196-7,27196-7,,452,3179,-103,-7,208,246,4G,12279-7,12279-7,,298,3179,-109,-11,168,355,4G,,,,457,3179,-114,-17,,,4G,,,,334,3350,-115,-14,,,4G,12279-7,12279-7,,298,3350,-116,-14,168,355,4G,,,,334,3179,-117,-18,,,4G,,,,271,3179,-119,-20,,
13/07/2022,18:27:32,03,3,-0.23959021,51.75163252,2,1,EE,0.333333333,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-102,-8,10.8,-,-75,3350,0,0,452,10,1.4,17,G,I,,,,,,,,,,,M,13,1,,,208,0,192.0.0.4,,,,,,3,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,246,,,,,4G,27196-7,27196-7,,452,3179,-103,-7,206,247,4G,12279-7,12279-7,,298,3179,-109,-11,171,356,4G,,,,457,3179,-114,-17,,,4G,12279-7,12279-7,,298,3350,-115,-12,171,356,4G,,,,334,3350,-117,-19,,,4G,,,,334,3179,-117,-18,,,4G,,,,457,3350,-118,-20,,
13/07/2022,18:27:34,02,2,-0.23962779,51.75159584,4,2,EE,1,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-102,-8,12.2,-,-75,3350,0,0,452,10,1.4,25,G,I,,,,,,,,,,,M,13,1,,,202,0,192.0.0.4,,,,,,5,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,248,,,,,4G,27196-7,27196-7,,452,3179,-103,-7,203,248,4G,12279-7,12279-7,,298,3179,-109,-11,174,356,4G,,,,457,3179,-114,-17,,,4G,12279-7,12279-7,,298,3350,-115,-12,174,356,4G,,,,334,3350,-117,-19,,,4G,,,,334,3179,-117,-18,,,4G,,,,457,3350,-118,-20,,
13/07/2022,18:27:48,14,14,-0.23963118,51.75158928,0,-4,EE,-0.285714286,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-105,-6,14.4,-,-76,3350,0,0,452,11,1.4,45,G,I,,,,,,,,,,,M,13,1,,,202,0,192.0.0.4,3,,,,,19,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,248,,,,,4G,12279-7,12279-7,,298,3350,-111,-9,176,357,4G,,,,457,3350,-115,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:27:49,01,1,-0.2396943,51.75144,0,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-107,-7,14.4,-,-76,3350,0,0,452,11,1.4,16,N,I,,,,,,,,,,,M,13,1,,,192,0,192.0.0.4,3,,,,,20,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,252,,,,,4G,12279-7,12279-7,,298,3350,-111,-10,176,357,4G,,,,457,3350,-119,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:28:07,18,18,-0.2396943,51.75144,0,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-108,-7,8.8,-,-79,3350,0,0,452,12,1.4,16,N,I,,,,,,,,,,,M,13,1,,,192,0,192.0.0.4,3,,,,,38,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,252,,,,,4G,,,,457,3350,-116,-15,,,4G,,,,334,3350,-119,-19,,,4G,12279-7,12279-7,,298,3350,-120,-14,192,358,4G,,,,271,3350,-121,-19,,,4G,,,,339,3350,-124,-20,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:28:09,02,2,-0.2394054,51.7510881,0,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-107,-7,9,-,-78,3350,0,0,452,12,1.4,76,N,D,,,,,,,,,,,M,13,1,,,203,0,192.0.0.4,3,,,,,40,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:28:19,10,10,-0.2384588,51.7507085,0,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-106,-9,10.2,-,-78,3350,8,8,452,13,1.4,98,N,D,,,,,,,,,,,M,13,1,,,268,0,192.0.0.4,2,,,,,50,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,275,,,,,4G,,,,334,3350,-117,-18,,,4G,12279-7,12279-7,,298,3350,-118,-17,233,354,4G,,,,271,3350,-120,-20,,,4G,,,,457,3350,-120,-19,,,4G,,,,451,3350,-121,-20,,,4G,,,,237,3350,-128,-20,,,,,,,,,,,,
13/07/2022,18:28:25,06,6,-0.2384588,51.7507085,0,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-112,-10,10.2,-,-78,3350,0,0,452,13,1.4,98,N,I,,,,,,,,,,,M,13,1,,,268,0,192.0.0.4,2,,,,,56,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,275,,,,,4G,12279-7,12279-7,,298,3350,-118,-13,289,342,4G,,,,457,3350,-120,-15,,,4G,,,,271,3350,-122,-18,,,4G,,,,334,3350,-122,-18,,,4G,,,,447,3350,-126,-20,,,4G,,,,44,3350,-127,-17,,,4G,,,,237,3350,-129,-18,,
13/07/2022,18:28:29,04,4,-0.2388253,51.7506214,0,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-107,-9,8.4,-,-79,3350,0,0,452,13,1.4,82,N,I,,,,,,,,,,,M,13,1,,,244,0,192.0.0.4,3,,,,,60,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,278,,,,,4G,12279-7,12279-7,,298,3350,-117,-14,289,342,4G,,,,457,3350,-120,-16,,,4G,,,,299,3350,-123,-20,,,4G,,,,241,3350,-125,-20,,,4G,,,,164,3350,-125,-20,,,4G,,,,271,3350,-126,-20,,,4G,,,,334,3350,-126,-19,,
13/07/2022,18:28:39,10,10,-0.2388253,51.7506214,0,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-109,-11,5.4,-,-81,1617,0,0,452,14,1.4,82,N,I,,,,,,,,,,,M,13,1,,,244,0,192.0.0.4,,HANDOVER_DATA_4G4G,234-30-10761-27196-7-3350-452:234-30-10761-27196-7-1617-452,,,69,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,278,,,,,4G,,,,68,1617,-114,-15,,,4G,27196-7,27196-7,,452,3350,-114,-8,244,278,4G,12279-7,12279-7,,298,1617,-118,-15,291,347,4G,,,,322,1617,-119,-20,,,4G,12279-7,12279-7,,298,3350,-122,-14,291,347,4G,12279-7,12279-7,,298,522,-124,-14,291,347,4G,,,,271,3350,-126,-19,,
13/07/2022,18:28:39,00,0,-0.2385709,51.7506285,0,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-109,-11,5.4,-,-81,1617,0,0,452,14,1.4,82,N,I,,,,,,,,,,,M,13,1,,,261,0,192.0.0.4,,,,,,1,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,277,,,,,4G,,,,68,1617,-114,-15,,,4G,27196-7,27196-7,,452,3350,-114,-8,244,278,4G,12279-7,12279-7,,298,1617,-118,-15,291,347,4G,,,,322,1617,-119,-20,,,4G,12279-7,12279-7,,298,3350,-122,-14,291,347,4G,12279-7,12279-7,,298,522,-124,-14,291,347,4G,,,,271,3350,-126,-19,,
13/07/2022,18:28:44,05,5,-0.2385709,51.7506285,0,0,EE,0,23430,2.34301E+14,27196-1,27196,1,10761,4G,LTE,-108,-11,6.6,-,-74,1617,15,12,452,14,1.4,82,N,D,,,,,,,,,,,M,13,1,,,0,0,192.0.0.4,3,,,,,3,1,6A3C,2A09,6962177,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,0,,,,,4G,12279-7,12279-7,,298,1617,-117,-15,295,344,4G,,,,68,1617,-117,-16,,,4G,,,,449,1617,-119,-18,,,4G,,,,334,1617,-120,-20,,,4G,,,,457,1617,-121,-19,,,4G,,,,174,1617,-121,-19,,,4G,,,,143,1617,-122,-19,,
13/07/2022,18:28:57,13,13,-0.23863936,51.75061259,0,0,EE,0,23430,2.34301E+14,27196-1,27196,1,10761,4G,LTE,-114,-11,1,-,-78,1617,0,0,452,15,1.4,156,G,I,,,,,,,,,,,M,13,1,,,5,0,192.0.0.4,3,,,,,17,1,6A3C,2A09,6962177,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,69,,,,,4G,27196-1,27196-1,,452,1815,-118,-12,0,0,4G,,,,143,1617,-119,-15,,,4G,,,,68,1617,-122,-17,,,4G,12279-7,12279-7,,298,1815,-123,-16,295,344,4G,,,,322,1617,-127,-20,,,4G,12279-7,12279-7,,298,1617,-128,-20,295,344,4G,12279-7,12279-7,,298,3350,-137,-20,295,344
13/07/2022,18:29:03,06,6,-0.23868954,51.75060926,0,0,EE,0,23430,2.34301E+14,27196-1,27196,1,10761,4G,LTE,-116,-12,-0.4,-,-80,1617,4,12,452,15,1.4,38,G,D,,,,,,,,,,,M,13,1,,,5,0,192.0.0.4,3,,,,,22,1,6A3C,2A09,6962177,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,69,,,,,4G,12279-7,12279-7,,298,1617,-119,-14,297,345,4G,,,,68,1617,-122,-17,,,4G,,,,322,1617,-124,-19,,,4G,27196-1,27196-1,,452,1815,-126,-19,5,55,4G,12279-7,12279-7,,298,1815,-126,-18,297,345,4G,,,,143,1617,-127,-20,,,4G,,,,383,1815,-138,-20,,
